iter,pos,0.000000e+000,2.000000e-002,4.000000e-002,6.000000e-002,8.000000e-002,1.000000e-001,1.200000e-001,1.400000e-001,1.600000e-001,1.800000e-001,2.000000e-001,2.200000e-001,2.400000e-001,2.600000e-001,2.800000e-001,3.000000e-001,3.200000e-001,3.400000e-001,3.600000e-001,3.800000e-001,4.000000e-001,4.200000e-001,4.400000e-001,4.600000e-001,4.800000e-001,5.000000e-001,5.200000e-001,5.400000e-001,5.600000e-001,5.800000e-001,6.000000e-001,6.200000e-001,6.400000e-001,6.600000e-001,6.800000e-001,7.000000e-001,7.200000e-001,7.400000e-001,7.600000e-001,7.800000e-001,8.000000e-001,8.200000e-001,8.400000e-001,8.600000e-001,8.800000e-001,9.000000e-001,9.200000e-001,9.400000e-001,9.600000e-001,9.800000e-001,1.000000e+000
3100,310.000000,1.876843e-001,1.881838e-001,1.896825e-001,1.921787e-001,1.956703e-001,2.001536e-001,2.056240e-001,2.120756e-001,2.195008e-001,2.278904e-001,2.372332e-001,2.475159e-001,2.587229e-001,2.708361e-001,2.838348e-001,2.976952e-001,3.123908e-001,3.278922e-001,3.441668e-001,3.611789e-001,3.788901e-001,3.972592e-001,4.162419e-001,4.357921e-001,4.558609e-001,4.763979e-001,4.973509e-001,5.186667e-001,5.402911e-001,5.621696e-001,5.842477e-001,6.064714e-001,6.287875e-001,6.511439e-001,6.734906e-001,6.957793e-001,7.179642e-001,7.400024e-001,7.618538e-001,7.834818e-001,8.048534e-001,8.259391e-001,8.467134e-001,8.671549e-001,8.872463e-001,9.069744e-001,9.263302e-001,9.453090e-001,9.639104e-001,9.821381e-001,1.000000e+000
3200,320.000000,2.001873e-001,2.006875e-001,2.021880e-001,2.046869e-001,2.081812e-001,2.126666e-001,2.181375e-001,2.245864e-001,2.320046e-001,2.403811e-001,2.497032e-001,2.599559e-001,2.711219e-001,2.831812e-001,2.961115e-001,3.098877e-001,3.244816e-001,3.398625e-001,3.559966e-001,3.728476e-001,3.903763e-001,4.085407e-001,4.272968e-001,4.465981e-001,4.663963e-001,4.866413e-001,5.072818e-001,5.282654e-001,5.495392e-001,5.710499e-001,5.927446e-001,6.145708e-001,6.364769e-001,6.584128e-001,6.803300e-001,7.021821e-001,7.239252e-001,7.455180e-001,7.669222e-001,7.881027e-001,8.090278e-001,8.296696e-001,8.500038e-001,8.700100e-001,8.896718e-001,9.089768e-001,9.279167e-001,9.464871e-001,9.646879e-001,9.825229e-001,1.000000e+000
3300,330.000000,2.126938e-001,2.131935e-001,2.146928e-001,2.171895e-001,2.206798e-001,2.251588e-001,2.306199e-001,2.370546e-001,2.444527e-001,2.528021e-001,2.620886e-001,2.722957e-001,2.834046e-001,2.953939e-001,3.082398e-001,3.219158e-001,3.363926e-001,3.516384e-001,3.676185e-001,3.842958e-001,4.016305e-001,4.195806e-001,4.381016e-001,4.571474e-001,4.766698e-001,4.966196e-001,5.169459e-001,5.375975e-001,5.585225e-001,5.796690e-001,6.009852e-001,6.224204e-001,6.439245e-001,6.654489e-001,6.869470e-001,7.083739e-001,7.296874e-001,7.508478e-001,7.718182e-001,7.925652e-001,8.130583e-001,8.332709e-001,8.531797e-001,8.727655e-001,8.920125e-001,9.109091e-001,9.294476e-001,9.476239e-001,9.654381e-001,9.828943e-001,1.000000e+000
3400,340.000000,2.251800e-001,2.256785e-001,2.271740e-001,2.296640e-001,2.331444e-001,2.376094e-001,2.430516e-001,2.494617e-001,2.568284e-001,2.651384e-001,2.743762e-001,2.845240e-001,2.955618e-001,3.074669e-001,3.202143e-001,3.337763e-001,3.481228e-001,3.632209e-001,3.790353e-001,3.955281e-001,4.126594e-001,4.303867e-001,4.486658e-001,4.674507e-001,4.866936e-001,5.063457e-001,5.263572e-001,5.466775e-001,5.672561e-001,5.880420e-001,6.089851e-001,6.300358e-001,6.511456e-001,6.722675e-001,6.933563e-001,7.143688e-001,7.352642e-001,7.560043e-001,7.765538e-001,7.968803e-001,8.169549e-001,8.367519e-001,8.562492e-001,8.754282e-001,8.942743e-001,9.127762e-001,9.309267e-001,9.487222e-001,9.661630e-001,9.832530e-001,1.000000e+000
3500,350.000000,2.376253e-001,2.381218e-001,2.396111e-001,2.420906e-001,2.455556e-001,2.500000e-001,2.554155e-001,2.617920e-001,2.691172e-001,2.773769e-001,2.865544e-001,2.966310e-001,3.075854e-001,3.193940e-001,3.320307e-001,3.454669e-001,3.596716e-001,3.746111e-001,3.902497e-001,4.065491e-001,4.234689e-001,4.409668e-001,4.589984e-001,4.775181e-001,4.964786e-001,5.158317e-001,5.355283e-001,5.555188e-001,5.757537e-001,5.961832e-001,6.167584e-001,6.374311e-001,6.581542e-001,6.788822e-001,6.995712e-001,7.201795e-001,7.406677e-001,7.609991e-001,7.811395e-001,8.010580e-001,8.207266e-001,8.401208e-001,8.592194e-001,8.780047e-001,8.964625e-001,9.145824e-001,9.323576e-001,9.497847e-001,9.668642e-001,9.836001e-001,1.000000e+000
3600,360.000000,2.500112e-001,2.505049e-001,2.519861e-001,2.544517e-001,2.578968e-001,2.623146e-001,2.676964e-001,2.740313e-001,2.813063e-001,2.895061e-001,2.986134e-001,3.086083e-001,3.194687e-001,3.311702e-001,3.436856e-001,3.569857e-001,3.710388e-001,3.858106e-001,4.012650e-001,4.173633e-001,4.340651e-001,4.513279e-001,4.691077e-001,4.873591e-001,5.060353e-001,5.250887e-001,5.444710e-001,5.641335e-001,5.840277e-001,6.041051e-001,6.243178e-001,6.446190e-001,6.649628e-001,6.853051e-001,7.056034e-001,7.258173e-001,7.459088e-001,7.658423e-001,7.855850e-001,8.051071e-001,8.243816e-001,8.433849e-001,8.620969e-001,8.805004e-001,8.985821e-001,9.163319e-001,9.337434e-001,9.508137e-001,9.675433e-001,9.839362e-001,1.000000e+000
3700,370.000000,2.623217e-001,2.628121e-001,2.642832e-001,2.667319e-001,2.701530e-001,2.745392e-001,2.798813e-001,2.861677e-001,2.933847e-001,3.015165e-001,3.105447e-001,3.204489e-001,3.312062e-001,3.427912e-001,3.551763e-001,3.683316e-001,3.822246e-001,3.968210e-001,4.120841e-001,4.279751e-001,4.444534e-001,4.614768e-001,4.790014e-001,4.969822e-001,5.153729e-001,5.341267e-001,5.531958e-001,5.725328e-001,5.920897e-001,6.118194e-001,6.316750e-001,6.516110e-001,6.715828e-001,6.915475e-001,7.114638e-001,7.312927e-001,7.509973e-001,7.705433e-001,7.898990e-001,8.090355e-001,8.279270e-001,8.465509e-001,8.648874e-001,8.829206e-001,9.006373e-001,9.180282e-001,9.350872e-001,9.518114e-001,9.682017e-001,9.842621e-001,1.000000e+000
3800,380.000000,2.745425e-001,2.750291e-001,2.764887e-001,2.789179e-001,2.823114e-001,2.866615e-001,2.919585e-001,2.981904e-001,3.053429e-001,3.133994e-001,3.223412e-001,3.321469e-001,3.427930e-001,3.542538e-001,3.665008e-001,3.795037e-001,3.932298e-001,4.076443e-001,4.227101e-001,4.383886e-001,4.546393e-001,4.714198e-001,4.886868e-001,5.063956e-001,5.245004e-001,5.429551e-001,5.617128e-001,5.807266e-001,5.999500e-001,6.193365e-001,6.388406e-001,6.584177e-001,6.780246e-001,6.976194e-001,7.171622e-001,7.366150e-001,7.559422e-001,7.751104e-001,7.940892e-001,8.128506e-001,8.313696e-001,8.496245e-001,8.675965e-001,8.852698e-001,9.026322e-001,9.196746e-001,9.363913e-001,9.527797e-001,9.688407e-001,9.845783e-001,1.000000e+000
3900,390.000000,2.866616e-001,2.871438e-001,2.885905e-001,2.909981e-001,2.943609e-001,2.986710e-001,3.039184e-001,3.100906e-001,3.171728e-001,3.251479e-001,3.339966e-001,3.436972e-001,3.542255e-001,3.655552e-001,3.776576e-001,3.905020e-001,4.040552e-001,4.182823e-001,4.331463e-001,4.486082e-001,4.646278e-001,4.811630e-001,4.981707e-001,5.156067e-001,5.334258e-001,5.515825e-001,5.700307e-001,5.887245e-001,6.076181e-001,6.266661e-001,6.458242e-001,6.650487e-001,6.842975e-001,7.035300e-001,7.227074e-001,7.417927e-001,7.607514e-001,7.795513e-001,7.981628e-001,8.165588e-001,8.347154e-001,8.526114e-001,8.702287e-001,8.875522e-001,9.045703e-001,9.212741e-001,9.376582e-001,9.537204e-001,9.694615e-001,9.848856e-001,1.000000e+000
4000,400.000000,2.986682e-001,2.991458e-001,3.005784e-001,3.029623e-001,3.062918e-001,3.105586e-001,3.157524e-001,3.218604e-001,3.288674e-001,3.367559e-001,3.455060e-001,3.550957e-001,3.655005e-001,3.766935e-001,3.886459e-001,4.013265e-001,4.147020e-001,4.287374e-001,4.433956e-001,4.586378e-001,4.744238e-001,4.907120e-001,5.074594e-001,5.246225e-001,5.421566e-001,5.600168e-001,5.781580e-001,5.965349e-001,6.151028e-001,6.338171e-001,6.526346e-001,6.715127e-001,6.904102e-001,7.092878e-001,7.281075e-001,7.468336e-001,7.654325e-001,7.838729e-001,8.021262e-001,8.201662e-001,8.379697e-001,8.555163e-001,8.727884e-001,8.897717e-001,9.064548e-001,9.228293e-001,9.388900e-001,9.546349e-001,9.700650e-001,9.851843e-001,1.000000e+000
4100,410.000000,3.105533e-001,3.110258e-001,3.124433e-001,3.148019e-001,3.180958e-001,3.223165e-001,3.274534e-001,3.334933e-001,3.404209e-001,3.482182e-001,3.568652e-001,3.663392e-001,3.766156e-001,3.876673e-001,3.994650e-001,4.119775e-001,4.251715e-001,4.390117e-001,4.534612e-001,4.684813e-001,4.840320e-001,5.000721e-001,5.165590e-001,5.334495e-001,5.506998e-001,5.682655e-001,5.861023e-001,6.041658e-001,6.224120e-001,6.407976e-001,6.592799e-001,6.778176e-001,6.963706e-001,7.149002e-001,7.333699e-001,7.517447e-001,7.699920e-001,7.880814e-001,8.059852e-001,8.236781e-001,8.411375e-001,8.583436e-001,8.752797e-001,8.919317e-001,9.082886e-001,9.243426e-001,9.400887e-001,9.555249e-001,9.706523e-001,9.854750e-001,1.000000e+000
4200,420.000000,3.223089e-001,3.227761e-001,3.241776e-001,3.265096e-001,3.297659e-001,3.339380e-001,3.390151e-001,3.449838e-001,3.518284e-001,3.595309e-001,3.680707e-001,3.774251e-001,3.875691e-001,3.984755e-001,4.101150e-001,4.224560e-001,4.354653e-001,4.491076e-001,4.633462e-001,4.781426e-001,4.934569e-001,5.092484e-001,5.254749e-001,5.420938e-001,5.590618e-001,5.763354e-001,5.938707e-001,6.116244e-001,6.295533e-001,6.476148e-001,6.657675e-001,6.839708e-001,7.021857e-001,7.203744e-001,7.385013e-001,7.565324e-001,7.744360e-001,7.921827e-001,8.097453e-001,8.270995e-001,8.442233e-001,8.610976e-001,8.777060e-001,8.940352e-001,9.100745e-001,9.258163e-001,9.412559e-001,9.563915e-001,9.712242e-001,9.857580e-001,1.000000e+000
4300,430.000000,3.339285e-001,3.343901e-001,3.357750e-001,3.380790e-001,3.412961e-001,3.454177e-001,3.504326e-001,3.563273e-001,3.630860e-001,3.706904e-001,3.791198e-001,3.883513e-001,3.983597e-001,4.091178e-001,4.205959e-001,4.327628e-001,4.455850e-001,4.590276e-001,4.730537e-001,4.876252e-001,5.027028e-001,5.182457e-001,5.342125e-001,5.505611e-001,5.672488e-001,5.842327e-001,6.014698e-001,6.189174e-001,6.365333e-001,6.542758e-001,6.721042e-001,6.899791e-001,7.078621e-001,7.257167e-001,7.435078e-001,7.612027e-001,7.787702e-001,7.961819e-001,8.134114e-001,8.304348e-001,8.472311e-001,8.637817e-001,8.800707e-001,8.960852e-001,9.118149e-001,9.272524e-001,9.423933e-001,9.572359e-001,9.717814e-001,9.860338e-001,1.000000e+000
4400,440.000000,3.454065e-001,3.458623e-001,3.472298e-001,3.495050e-001,3.526816e-001,3.567508e-001,3.617015e-001,3.675201e-001,3.741904e-001,3.816942e-001,3.900105e-001,3.991164e-001,4.089867e-001,4.195938e-001,4.309084e-001,4.428991e-001,4.555326e-001,4.687739e-001,4.825867e-001,4.969330e-001,5.117736e-001,5.270686e-001,5.427768e-001,5.588568e-001,5.752663e-001,5.919633e-001,6.089055e-001,6.260510e-001,6.433583e-001,6.607867e-001,6.782963e-001,6.958485e-001,7.134059e-001,7.309329e-001,7.483952e-001,7.657608e-001,7.829997e-001,8.000838e-001,8.169877e-001,8.336883e-001,8.501648e-001,8.663995e-001,8.823768e-001,8.980843e-001,9.135119e-001,9.286528e-001,9.435024e-001,9.580593e-001,9.723248e-001,9.863027e-001,1.000000e+000
4500,450.000000,3.567382e-001,3.571881e-001,3.585378e-001,3.607832e-001,3.639181e-001,3.679336e-001,3.728185e-001,3.785590e-001,3.851391e-001,3.925401e-001,4.007413e-001,4.097196e-001,4.194496e-001,4.299040e-001,4.410533e-001,4.528663e-001,4.653098e-001,4.783492e-001,4.919482e-001,5.060692e-001,5.206735e-001,5.357215e-001,5.511726e-001,5.669858e-001,5.831198e-001,5.995329e-001,6.161837e-001,6.330310e-001,6.500343e-001,6.671534e-001,6.843495e-001,7.015848e-001,7.188227e-001,7.360284e-001,7.531685e-001,7.702118e-001,7.871290e-001,8.038929e-001,8.204785e-001,8.368635e-001,8.530278e-001,8.689539e-001,8.846270e-001,9.000348e-001,9.151677e-001,9.300190e-001,9.445844e-001,9.588626e-001,9.728549e-001,9.865651e-001,1.000000e+000
4600,460.000000,3.679197e-001,3.683635e-001,3.696950e-001,3.719101e-001,3.750024e-001,3.789631e-001,3.837808e-001,3.894419e-001,3.959300e-001,4.032267e-001,4.113111e-001,4.201601e-001,4.297484e-001,4.400486e-001,4.510315e-001,4.626659e-001,4.749189e-001,4.877560e-001,5.011412e-001,5.150373e-001,5.294062e-001,5.442084e-001,5.594042e-001,5.749529e-001,5.908140e-001,6.069464e-001,6.233095e-001,6.398628e-001,6.565665e-001,6.733813e-001,6.902692e-001,7.071932e-001,7.241175e-001,7.410081e-001,7.578325e-001,7.745602e-001,7.911625e-001,8.076130e-001,8.238875e-001,8.399641e-001,8.558232e-001,8.714479e-001,8.868237e-001,9.019389e-001,9.167841e-001,9.313526e-001,9.456407e-001,9.596468e-001,9.733723e-001,9.868212e-001,1.000000e+000
4700,470.000000,3.789481e-001,3.793857e-001,3.806987e-001,3.828828e-001,3.859318e-001,3.898368e-001,3.945864e-001,4.001668e-001,4.065619e-001,4.137530e-001,4.217194e-001,4.304379e-001,4.398834e-001,4.500286e-001,4.608443e-001,4.722996e-001,4.843618e-001,4.969967e-001,5.101686e-001,5.238407e-001,5.379753e-001,5.525334e-001,5.674759e-001,5.827627e-001,5.983537e-001,6.142088e-001,6.302879e-001,6.465513e-001,6.629599e-001,6.794754e-001,6.960603e-001,7.126785e-001,7.292951e-001,7.458767e-001,7.623917e-001,7.788102e-001,7.951042e-001,8.112481e-001,8.272181e-001,8.429930e-001,8.585538e-001,8.738840e-001,8.889694e-001,9.037987e-001,9.183627e-001,9.326552e-001,9.466722e-001,9.604126e-001,9.738777e-001,9.870713e-001,1.000000e+000
4800,480.000000,3.898209e-001,3.902523e-001,3.915464e-001,3.936992e-001,3.967044e-001,4.005529e-001,4.052336e-001,4.107326e-001,4.170337e-001,4.241183e-001,4.319658e-001,4.405531e-001,4.498552e-001,4.598448e-001,4.704931e-001,4.817692e-001,4.936408e-001,5.060739e-001,5.190333e-001,5.324826e-001,5.463843e-001,5.607003e-001,5.753917e-001,5.904192e-001,6.057433e-001,6.213245e-001,6.371235e-001,6.531012e-001,6.692193e-001,6.854402e-001,7.017274e-001,7.180453e-001,7.343598e-001,7.506384e-001,7.668500e-001,7.829655e-001,7.989577e-001,8.148014e-001,8.304736e-001,8.459534e-001,8.612224e-001,8.762646e-001,8.910661e-001,9.056159e-001,9.199052e-001,9.339278e-001,9.476801e-001,9.611609e-001,9.743715e-001,9.873157e-001,1.000000e+000
4900,490.000000,4.005363e-001,4.009613e-001,4.022365e-001,4.043577e-001,4.073186e-001,4.111103e-001,4.157214e-001,4.211384e-001,4.273449e-001,4.343225e-001,4.420506e-001,4.505063e-001,4.596646e-001,4.694985e-001,4.799793e-001,4.910766e-001,5.027580e-001,5.149902e-001,5.277382e-001,5.409661e-001,5.546368e-001,5.687127e-001,5.831555e-001,5.979266e-001,6.129870e-001,6.282978e-001,6.438205e-001,6.595168e-001,6.753490e-001,6.912803e-001,7.072747e-001,7.232977e-001,7.393158e-001,7.552971e-001,7.712113e-001,7.870299e-001,8.027264e-001,8.182762e-001,8.336568e-001,8.488479e-001,8.638314e-001,8.785919e-001,8.931158e-001,9.073923e-001,9.214130e-001,9.351719e-001,9.486653e-001,9.618923e-001,9.748541e-001,9.875546e-001,1.000000e+000
5000,500.000000,4.110929e-001,4.115116e-001,4.127677e-001,4.148571e-001,4.177734e-001,4.215079e-001,4.260493e-001,4.313838e-001,4.374954e-001,4.443657e-001,4.519742e-001,4.602980e-001,4.693126e-001,4.789910e-001,4.893047e-001,5.002236e-001,5.117158e-001,5.237481e-001,5.362861e-001,5.492942e-001,5.627359e-001,5.765741e-001,5.907710e-001,6.052886e-001,6.200885e-001,6.351327e-001,6.503831e-001,6.658022e-001,6.813530e-001,6.969994e-001,7.127063e-001,7.284396e-001,7.441667e-001,7.598563e-001,7.754789e-001,7.910066e-001,8.064134e-001,8.216753e-001,8.367704e-001,8.516789e-001,8.663831e-001,8.808679e-001,8.951203e-001,9.091295e-001,9.228875e-001,9.363884e-001,9.496288e-001,9.626075e-001,9.753261e-001,9.877882e-001,1.000000e+000
5100,510.000000,4.214900e-001,4.219023e-001,4.231392e-001,4.251967e-001,4.280683e-001,4.317454e-001,4.362168e-001,4.414687e-001,4.474853e-001,4.542482e-001,4.617371e-001,4.699293e-001,4.788004e-001,4.883237e-001,4.984710e-001,5.092124e-001,5.205164e-001,5.323502e-001,5.446798e-001,5.574700e-001,5.706849e-001,5.842878e-001,5.982416e-001,6.125088e-001,6.270518e-001,6.418330e-001,6.568151e-001,6.719613e-001,6.872352e-001,7.026016e-001,7.180258e-001,7.334747e-001,7.489161e-001,7.643196e-001,7.796562e-001,7.948987e-001,8.100216e-001,8.250015e-001,8.398170e-001,8.544487e-001,8.688796e-001,8.830946e-001,8.970812e-001,9.108290e-001,9.243299e-001,9.375784e-001,9.505712e-001,9.633071e-001,9.757877e-001,9.880167e-001,1.000000e+000
5200,520.000000,4.317271e-001,4.321330e-001,4.333507e-001,4.353762e-001,4.382031e-001,4.418228e-001,4.462241e-001,4.513935e-001,4.573151e-001,4.639708e-001,4.713404e-001,4.794013e-001,4.881294e-001,4.974983e-001,5.074800e-001,5.180450e-001,5.291622e-001,5.407990e-001,5.529219e-001,5.654963e-001,5.784867e-001,5.918571e-001,6.055707e-001,6.195908e-001,6.338802e-001,6.484022e-001,6.631201e-001,6.779976e-001,6.929992e-001,7.080902e-001,7.232367e-001,7.384062e-001,7.535673e-001,7.686900e-001,7.837462e-001,7.987090e-001,8.135537e-001,8.282573e-001,8.427989e-001,8.571596e-001,8.713228e-001,8.852737e-001,8.990001e-001,9.124919e-001,9.257414e-001,9.387429e-001,9.514933e-001,9.639917e-001,9.762395e-001,9.882403e-001,1.000000e+000
5300,530.000000,4.418041e-001,4.422036e-001,4.434021e-001,4.453956e-001,4.481779e-001,4.517403e-001,4.560717e-001,4.611587e-001,4.669856e-001,4.735344e-001,4.807850e-001,4.887153e-001,4.973011e-001,5.065165e-001,5.163337e-001,5.267236e-001,5.376553e-001,5.490969e-001,5.610152e-001,5.733761e-001,5.861445e-001,5.992850e-001,6.127615e-001,6.265377e-001,6.405772e-001,6.548438e-001,6.693014e-001,6.839146e-001,6.986483e-001,7.134686e-001,7.283423e-001,7.432374e-001,7.581233e-001,7.729706e-001,7.877516e-001,8.024402e-001,8.170121e-001,8.314450e-001,8.457183e-001,8.598136e-001,8.737145e-001,8.874068e-001,9.008785e-001,9.141197e-001,9.271229e-001,9.398827e-001,9.523960e-001,9.646618e-001,9.766817e-001,9.884591e-001,1.000000e+000
5400,540.000000,4.517213e-001,4.521144e-001,4.532938e-001,4.552554e-001,4.579931e-001,4.614983e-001,4.657600e-001,4.707650e-001,4.764975e-001,4.829399e-001,4.900723e-001,4.978726e-001,5.063171e-001,5.153800e-001,5.250341e-001,5.352503e-001,5.459983e-001,5.572466e-001,5.689624e-001,5.811121e-001,5.936612e-001,6.065747e-001,6.198171e-001,6.333528e-001,6.471460e-001,6.611609e-001,6.753624e-001,6.897154e-001,7.041857e-001,7.187400e-001,7.333456e-001,7.479713e-001,7.625870e-001,7.771640e-001,7.916751e-001,8.060948e-001,8.203994e-001,8.345668e-001,8.485772e-001,8.624124e-001,8.760564e-001,8.894955e-001,9.027177e-001,9.157136e-001,9.284756e-001,9.409987e-001,9.532797e-001,9.653179e-001,9.771146e-001,9.886734e-001,1.000000e+000
5500,550.000000,4.614791e-001,4.618659e-001,4.630262e-001,4.649561e-001,4.676494e-001,4.710977e-001,4.752901e-001,4.802134e-001,4.858522e-001,4.921888e-001,4.992036e-001,5.068750e-001,5.151792e-001,5.240909e-001,5.335831e-001,5.436273e-001,5.541934e-001,5.652504e-001,5.767660e-001,5.887070e-001,6.010394e-001,6.137289e-001,6.267405e-001,6.400391e-001,6.535895e-001,6.673567e-001,6.813060e-001,6.954032e-001,7.096145e-001,7.239072e-001,7.382495e-001,7.526107e-001,7.669611e-001,7.812728e-001,7.955192e-001,8.096752e-001,8.237176e-001,8.376249e-001,8.513775e-001,8.649578e-001,8.783502e-001,8.915411e-001,9.045189e-001,9.172744e-001,9.298003e-001,9.420916e-001,9.541452e-001,9.659604e-001,9.775385e-001,9.888832e-001,1.000000e+000
5600,560.000000,4.710784e-001,4.714588e-001,4.726001e-001,4.744985e-001,4.771477e-001,4.805394e-001,4.846629e-001,4.895051e-001,4.950507e-001,5.012823e-001,5.081806e-001,5.157239e-001,5.238891e-001,5.326510e-001,5.419829e-001,5.518568e-001,5.622430e-001,5.731109e-001,5.844286e-001,5.961634e-001,6.082821e-001,6.207505e-001,6.335345e-001,6.465994e-001,6.599108e-001,6.734341e-001,6.871353e-001,7.009808e-001,7.149374e-001,7.289732e-001,7.430568e-001,7.571581e-001,7.712482e-001,7.852996e-001,7.992861e-001,8.131835e-001,8.269688e-001,8.406210e-001,8.541210e-001,8.674515e-001,8.805973e-001,8.935450e-001,9.062834e-001,9.188034e-001,9.310980e-001,9.431621e-001,9.549929e-001,9.665897e-001,9.779538e-001,9.890888e-001,1.000000e+000
5700,570.000000,4.805200e-001,4.808942e-001,4.820167e-001,4.838836e-001,4.864890e-001,4.898246e-001,4.938797e-001,4.986414e-001,5.040946e-001,5.102221e-001,5.170047e-001,5.244213e-001,5.324487e-001,5.410623e-001,5.502357e-001,5.599411e-001,5.701494e-001,5.808304e-001,5.919527e-001,6.034841e-001,6.153918e-001,6.276423e-001,6.402019e-001,6.530367e-001,6.661126e-001,6.793959e-001,6.928530e-001,7.064509e-001,7.201573e-001,7.339405e-001,7.477700e-001,7.616161e-001,7.754506e-001,7.892465e-001,8.029782e-001,8.166218e-001,8.301549e-001,8.435570e-001,8.568093e-001,8.698950e-001,8.827990e-001,8.955084e-001,9.080122e-001,9.203015e-001,9.323694e-001,9.442109e-001,9.558235e-001,9.672063e-001,9.783607e-001,9.892901e-001,1.000000e+000
5800,580.000000,4.898052e-001,4.901731e-001,4.912769e-001,4.931127e-001,4.956747e-001,4.989546e-001,5.029418e-001,5.076237e-001,5.129854e-001,5.190097e-001,5.256779e-001,5.329688e-001,5.408599e-001,5.493268e-001,5.583434e-001,5.678823e-001,5.779149e-001,5.884114e-001,5.993408e-001,6.106715e-001,6.223711e-001,6.344068e-001,6.467454e-001,6.593534e-001,6.721976e-001,6.852447e-001,6.984617e-001,7.118162e-001,7.252766e-001,7.388117e-001,7.523915e-001,7.659871e-001,7.795707e-001,7.931158e-001,8.065974e-001,8.199920e-001,8.332778e-001,8.464347e-001,8.594441e-001,8.722897e-001,8.849568e-001,8.974326e-001,9.097064e-001,9.217696e-001,9.336152e-001,9.452387e-001,9.566374e-001,9.678105e-001,9.787594e-001,9.894875e-001,1.000000e+000
5900,590.000000,4.989351e-001,4.992969e-001,5.003822e-001,5.021872e-001,5.047061e-001,5.079308e-001,5.118508e-001,5.164537e-001,5.217247e-001,5.276469e-001,5.342018e-001,5.413685e-001,5.491248e-001,5.574466e-001,5.663083e-001,5.756828e-001,5.855419e-001,5.958562e-001,6.065953e-001,6.177280e-001,6.292226e-001,6.410466e-001,6.531675e-001,6.655524e-001,6.781684e-001,6.909831e-001,7.039640e-001,7.170792e-001,7.302978e-001,7.435891e-001,7.569237e-001,7.702733e-001,7.836105e-001,7.969095e-001,8.101457e-001,8.232961e-001,8.363393e-001,8.492555e-001,8.620268e-001,8.746370e-001,8.870717e-001,8.993185e-001,9.113670e-001,9.232084e-001,9.348363e-001,9.462461e-001,9.574351e-001,9.684027e-001,9.791502e-001,9.896809e-001,1.000000e+000
6000,600.000000,5.079114e-001,5.082670e-001,5.093339e-001,5.111084e-001,5.135847e-001,5.167548e-001,5.206083e-001,5.251330e-001,5.303142e-001,5.361355e-001,5.425783e-001,5.496223e-001,5.572454e-001,5.654239e-001,5.741325e-001,5.833447e-001,5.930325e-001,6.031671e-001,6.137186e-001,6.246562e-001,6.359487e-001,6.475642e-001,6.594707e-001,6.716359e-001,6.840276e-001,6.966136e-001,7.093623e-001,7.222423e-001,7.352232e-001,7.482750e-001,7.613688e-001,7.744768e-001,7.875722e-001,8.006296e-001,8.136249e-001,8.265357e-001,8.393409e-001,8.520211e-001,8.645589e-001,8.769382e-001,8.891451e-001,9.011674e-001,9.129948e-001,9.246189e-001,9.360333e-001,9.472336e-001,9.582171e-001,9.689832e-001,9.795332e-001,9.898704e-001,1.000000e+000
6100,610.000000,5.167354e-001,5.170850e-001,5.181338e-001,5.198781e-001,5.223122e-001,5.254282e-001,5.292160e-001,5.336634e-001,5.387559e-001,5.444773e-001,5.508094e-001,5.577321e-001,5.652237e-001,5.732607e-001,5.818183e-001,5.908702e-001,6.003892e-001,6.103466e-001,6.207131e-001,6.314585e-001,6.425519e-001,6.539621e-001,6.656575e-001,6.776065e-001,6.897774e-001,7.021386e-001,7.146589e-001,7.273078e-001,7.400552e-001,7.528717e-001,7.657289e-001,7.785997e-001,7.914576e-001,8.042779e-001,8.170369e-001,8.297125e-001,8.422841e-001,8.547329e-001,8.670415e-001,8.791944e-001,8.911779e-001,9.029800e-001,9.145907e-001,9.260018e-001,9.372069e-001,9.482017e-001,9.589837e-001,9.695523e-001,9.799087e-001,9.900563e-001,1.000000e+000
6200,620.000000,5.254090e-001,5.257526e-001,5.267834e-001,5.284979e-001,5.308903e-001,5.339529e-001,5.376757e-001,5.420466e-001,5.470515e-001,5.526744e-001,5.588971e-001,5.657001e-001,5.730617e-001,5.809591e-001,5.893677e-001,5.982617e-001,6.076141e-001,6.173969e-001,6.275811e-001,6.381370e-001,6.490344e-001,6.602425e-001,6.717302e-001,6.834665e-001,6.954202e-001,7.075603e-001,7.198562e-001,7.322779e-001,7.447958e-001,7.573811e-001,7.700061e-001,7.826438e-001,7.952686e-001,8.078561e-001,8.203832e-001,8.328280e-001,8.451706e-001,8.573922e-001,8.694761e-001,8.814070e-001,8.931713e-001,9.047575e-001,9.161556e-001,9.273577e-001,9.383576e-001,9.491510e-001,9.597354e-001,9.701103e-001,9.802770e-001,9.902385e-001,1.000000e+000
